ip_address,first_seen_utc,last_seen_utc,counter,as_number,as_name,geolocation
84.17.59.73,2024-01-17 07:15:43,2024-01-17 10:44:14,474,60068,CDN77 ^_^,IT
84.17.59.80,2024-01-17 07:15:47,2024-01-17 10:44:08,471,60068,CDN77 ^_^,IT
84.17.59.69,2024-01-17 07:15:47,2024-01-17 10:44:08,446,60068,CDN77 ^_^,IT
84.17.59.75,2024-01-17 07:15:48,2024-01-17 10:44:24,469,60068,CDN77 ^_^,IT
84.17.59.77,2024-01-17 07:15:52,2024-01-17 10:44:24,466,60068,CDN77 ^_^,IT
84.17.59.88,2024-01-17 07:16:15,2024-01-17 10:44:25,458,60068,CDN77 ^_^,IT
84.17.59.78,2024-01-17 07:16:22,2024-01-17 10:43:50,465,60068,CDN77 ^_^,IT
45.88.97.223,2024-01-17 07:17:19,2024-01-17 07:58:06,1360,174,COGENT-174,DE
156.146.62.52,2024-01-17 07:17:40,2024-01-17 08:46:47,188,212238,CDNEXT,CH
212.102.57.207,2024-01-17 07:17:56,2024-01-17 07:56:28,2826,212238,CDNEXT,DE
156.146.62.55,2024-01-17 07:18:03,2024-01-17 10:11:19,983,212238,CDNEXT,CH
212.102.39.82,2024-01-17 07:20:19,2024-01-17 07:20:54,57,212238,CDNEXT,CZ
216.24.216.248,2024-01-17 07:20:55,2024-01-17 07:22:17,53,174,COGENT-174,DE
89.149.38.82,2024-01-17 07:22:26,2024-01-17 10:43:46,2919,212238,CDNEXT,CH
84.17.53.228,2024-01-17 07:22:44,2024-01-17 09:42:39,78,60068,CDN77 ^_^,CH
191.101.157.81,2024-01-17 07:25:44,2024-01-17 07:55:48,2639,174,COGENT-174,DE
169.150.197.82,2024-01-17 07:27:46,2024-01-17 08:51:26,8674,212238,CDNEXT,CH
89.37.173.28,2024-01-17 07:30:18,2024-01-17 09:47:39,944,25369,BANDWIDTH-AS,CH
146.70.92.66,2024-01-17 07:32:33,2024-01-17 09:06:12,207,9009,M247,DK
86.106.158.112,2024-01-17 07:32:50,2024-01-17 09:51:18,949,25369,BANDWIDTH-AS,CH
212.102.39.69,2024-01-17 07:33:36,2024-01-17 08:47:16,700,212238,CDNEXT,CZ
212.102.39.152,2024-01-17 07:34:45,2024-01-17 07:35:07,80,212238,CDNEXT,CZ
84.17.53.224,2024-01-17 07:37:56,2024-01-17 09:53:48,113,60068,CDN77 ^_^,CH
195.242.213.82,2024-01-17 07:39:35,2024-01-17 08:18:43,1454,9009,M247,CH
212.102.39.131,2024-01-17 07:44:28,2024-01-17 09:38:28,1513,212238,CDNEXT,CZ
191.101.157.76,2024-01-17 07:44:40,2024-01-17 07:50:13,866,174,COGENT-174,DE
84.17.53.87,2024-01-17 07:46:48,2024-01-17 10:02:40,672,60068,CDN77 ^_^,CH
89.37.173.50,2024-01-17 07:47:41,2024-01-17 10:07:07,1068,25369,BANDWIDTH-AS,CH
212.102.39.80,2024-01-17 07:50:39,2024-01-17 08:09:03,2215,212238,CDNEXT,CZ
191.101.157.63,2024-01-17 07:50:49,2024-01-17 07:54:44,601,174,COGENT-174,DE
89.149.38.65,2024-01-17 07:55:41,2024-01-17 09:51:17,3932,12310,INES Bucharest ROMANIA,CH
138.199.18.141,2024-01-17 07:55:53,2024-01-17 09:32:51,9614,212238,CDNEXT,DE
45.88.97.231,2024-01-17 07:56:12,2024-01-17 07:56:13,9,174,COGENT-174,DE
191.101.157.66,2024-01-17 07:57:48,2024-01-17 10:44:29,15438,174,COGENT-174,DE
45.88.97.54,2024-01-17 07:58:02,2024-01-17 08:09:03,1663,174,COGENT-174,DE
89.149.38.5,2024-01-17 07:59:08,2024-01-17 10:43:51,5104,12310,INES Bucharest ROMANIA,CH
156.146.62.136,2024-01-17 07:59:50,2024-01-17 10:41:06,13578,212238,CDNEXT,CH
89.37.173.32,2024-01-17 08:03:18,2024-01-17 08:07:39,563,25369,BANDWIDTH-AS,CH
191.101.157.183,2024-01-17 08:03:23,2024-01-17 10:44:24,26031,174,COGENT-174,DE
191.101.157.88,2024-01-17 08:06:48,2024-01-17 10:44:28,25414,174,COGENT-174,DE
89.149.37.45,2024-01-17 08:07:11,2024-01-17 10:44:28,25359,212238,CDNEXT,DE
84.17.53.209,2024-01-17 08:07:41,2024-01-17 08:12:17,554,60068,CDN77 ^_^,CH
212.102.57.7,2024-01-17 08:07:58,2024-01-17 10:44:15,4919,212238,CDNEXT,DE
212.102.39.90,2024-01-17 08:09:27,2024-01-17 08:37:56,3080,212238,CDNEXT,CZ
216.24.216.250,2024-01-17 08:12:42,2024-01-17 08:33:59,2435,174,COGENT-174,DE
188.241.120.122,2024-01-17 08:12:43,2024-01-17 08:14:42,15,25369,BANDWIDTH-AS,CH
146.70.92.67,2024-01-17 08:18:17,2024-01-17 10:05:20,2525,9009,M247,DK
169.150.197.57,2024-01-17 08:19:48,2024-01-17 08:22:40,416,212238,CDNEXT,CH
79.142.79.53,2024-01-17 08:21:34,2024-01-17 10:41:56,14919,51430,ALTUS,CH
89.37.173.20,2024-01-17 08:22:41,2024-01-17 08:27:40,642,25369,BANDWIDTH-AS,CH
84.17.53.220,2024-01-17 08:27:40,2024-01-17 08:32:40,121,60068,CDN77 ^_^,CH
216.24.216.244,2024-01-17 08:34:32,2024-01-17 08:42:21,593,174,COGENT-174,DE
156.146.62.47,2024-01-17 08:36:17,2024-01-17 08:37:39,240,212238,CDNEXT,CH
89.37.173.52,2024-01-17 08:37:59,2024-01-17 08:42:40,574,25369,BANDWIDTH-AS,CH
212.102.39.218,2024-01-17 08:38:54,2024-01-17 08:40:08,243,212238,CDNEXT,CZ
212.102.39.155,2024-01-17 08:41:14,2024-01-17 08:42:20,212,212238,CDNEXT,CZ
216.24.213.10,2024-01-17 08:42:53,2024-01-17 08:47:17,656,174,COGENT-174,DE
146.70.92.68,2024-01-17 08:47:03,2024-01-17 08:58:16,421,9009,M247,DK
212.102.39.87,2024-01-17 08:47:43,2024-01-17 09:00:25,1320,212238,CDNEXT,CZ
89.149.37.178,2024-01-17 08:47:51,2024-01-17 09:22:41,3606,12310,INES Bucharest ROMANIA,DE
191.96.227.191,2024-01-17 08:54:44,2024-01-17 09:44:46,245,174,COGENT-174,US
89.149.38.199,2024-01-17 08:56:11,2024-01-17 09:08:57,1405,212238,CDNEXT,CH
212.102.39.205,2024-01-17 09:02:24,2024-01-17 09:10:51,693,212238,CDNEXT,CZ
212.102.39.202,2024-01-17 09:11:43,2024-01-17 09:23:54,906,212238,CDNEXT,CZ
82.102.24.155,2024-01-17 09:13:19,2024-01-17 10:08:32,982,9009,M247,CH
89.149.38.43,2024-01-17 09:13:56,2024-01-17 09:44:36,3333,212238,CDNEXT,CH
216.24.216.245,2024-01-17 09:26:00,2024-01-17 09:37:09,1421,174,COGENT-174,DE
89.149.38.145,2024-01-17 09:32:22,2024-01-17 11:36:46,12600,212238,CDNEXT,CH
79.142.79.77,2024-01-17 09:33:12,2024-01-17 10:42:12,6680,51430,ALTUS,CH
156.146.62.152,2024-01-17 09:33:19,2024-01-17 10:44:28,7164,212238,CDNEXT,CH
154.47.21.177,2024-01-17 09:33:28,2024-01-17 09:33:39,25,212238,CDNEXT,NL
79.142.79.41,2024-01-17 09:33:42,2024-01-17 10:44:27,7068,51430,ALTUS,CH
89.149.38.144,2024-01-17 09:33:58,2024-01-17 11:35:32,11721,12310,INES Bucharest ROMANIA,CH
89.149.38.165,2024-01-17 09:34:38,2024-01-17 09:44:25,1240,12310,INES Bucharest ROMANIA,CH
79.142.79.47,2024-01-17 09:34:55,2024-01-17 10:44:09,6346,51430,ALTUS,CH
89.149.38.66,2024-01-17 09:35:26,2024-01-17 11:35:19,11575,12310,INES Bucharest ROMANIA,CH
139.28.177.74,2024-01-17 09:36:10,2024-01-17 09:57:31,995,9009,M247,DE
169.150.197.152,2024-01-17 09:36:10,2024-01-17 09:46:52,1347,212238,CDNEXT,CH
89.149.38.34,2024-01-17 09:36:16,2024-01-17 11:35:55,11601,212238,CDNEXT,CH
89.149.38.104,2024-01-17 09:36:37,2024-01-17 11:33:13,11457,212238,CDNEXT,CH
212.102.38.214,2024-01-17 09:37:58,2024-01-17 10:22:30,3523,60068,CDN77 ^_^,CZ
212.102.39.78,2024-01-17 09:39:05,2024-01-17 09:39:19,64,212238,CDNEXT,CZ
212.102.37.51,2024-01-17 09:39:05,2024-01-17 11:32:11,11781,212238,CDNEXT,CH
212.102.39.84,2024-01-17 09:40:10,2024-01-17 10:44:30,6392,212238,CDNEXT,CZ
146.70.81.130,2024-01-17 09:40:36,2024-01-17 11:05:26,3426,9009,M247,AT
156.146.62.198,2024-01-17 09:40:37,2024-01-17 10:44:31,6561,212238,CDNEXT,CH
156.146.62.135,2024-01-17 09:44:53,2024-01-17 10:38:21,5524,212238,CDNEXT,CH
156.146.62.210,2024-01-17 09:47:02,2024-01-17 09:47:03,8,212238,CDNEXT,CH
149.36.50.16,2024-01-17 09:54:16,2024-01-17 11:31:55,35,212238,CDNEXT,DE
149.36.50.8,2024-01-17 09:54:16,2024-01-17 11:30:22,46,212238,CDNEXT,DE
149.36.50.11,2024-01-17 09:54:16,2024-01-17 11:32:42,41,212238,CDNEXT,DE
149.36.50.25,2024-01-17 09:54:16,2024-01-17 11:26:29,34,212238,CDNEXT,DE
149.36.50.13,2024-01-17 09:54:16,2024-01-17 11:31:56,36,212238,CDNEXT,DE
149.36.50.21,2024-01-17 09:54:16,2024-01-17 11:30:22,41,212238,CDNEXT,DE
149.36.50.7,2024-01-17 09:54:16,2024-01-17 11:15:36,33,212238,CDNEXT,DE
149.36.50.28,2024-01-17 09:54:16,2024-01-17 11:31:55,33,212238,CDNEXT,DE
149.36.50.24,2024-01-17 09:55:05,2024-01-17 11:32:42,36,212238,CDNEXT,DE
149.36.50.30,2024-01-17 09:55:05,2024-01-17 11:31:09,30,212238,CDNEXT,DE
149.36.50.17,2024-01-17 09:55:05,2024-01-17 11:28:48,33,212238,CDNEXT,DE
79.142.79.56,2024-01-17 09:55:21,2024-01-17 10:42:29,5032,51430,ALTUS,CH
149.36.50.19,2024-01-17 09:55:54,2024-01-17 11:28:02,46,212238,CDNEXT,DE
149.36.50.18,2024-01-17 09:55:54,2024-01-17 11:31:08,30,212238,CDNEXT,DE
149.36.50.2,2024-01-17 09:55:54,2024-01-17 11:32:42,33,212238,CDNEXT,DE
149.36.50.14,2024-01-17 09:55:54,2024-01-17 11:32:42,33,212238,CDNEXT,DE
149.36.50.26,2024-01-17 09:55:54,2024-01-17 11:31:09,33,212238,CDNEXT,DE
149.36.50.4,2024-01-17 09:55:54,2024-01-17 11:30:22,31,212238,CDNEXT,DE
149.36.50.15,2024-01-17 09:55:55,2024-01-17 11:31:55,40,212238,CDNEXT,DE
149.36.50.3,2024-01-17 09:56:43,2024-01-17 11:31:56,42,212238,CDNEXT,DE
149.36.50.5,2024-01-17 09:56:43,2024-01-17 11:17:56,26,212238,CDNEXT,DE
149.36.50.27,2024-01-17 09:56:43,2024-01-17 11:29:35,25,212238,CDNEXT,DE
149.36.50.12,2024-01-17 09:56:44,2024-01-17 11:32:42,36,212238,CDNEXT,DE
149.36.50.6,2024-01-17 09:57:32,2024-01-17 11:32:42,22,212238,CDNEXT,DE
149.36.50.29,2024-01-17 09:57:33,2024-01-17 11:32:42,47,212238,CDNEXT,DE
149.36.50.20,2024-01-17 09:59:10,2024-01-17 11:31:09,36,212238,CDNEXT,DE
149.36.50.22,2024-01-17 09:59:10,2024-01-17 11:29:35,39,212238,CDNEXT,DE
149.36.50.23,2024-01-17 09:59:11,2024-01-17 11:25:42,34,212238,CDNEXT,DE
149.36.50.10,2024-01-17 10:00:49,2024-01-17 11:31:09,27,212238,CDNEXT,DE
149.36.50.9,2024-01-17 10:07:21,2024-01-17 11:32:42,30,212238,CDNEXT,DE
143.244.39.8,2024-01-17 10:08:52,2024-01-17 11:36:47,10062,60068,CDN77 ^_^,GB
89.37.173.24,2024-01-17 10:15:22,2024-01-17 10:15:46,104,25369,BANDWIDTH-AS,CH
79.142.79.54,2024-01-17 10:42:22,2024-01-17 10:44:28,296,51430,ALTUS,CH
37.19.217.231,2024-01-17 10:54:00,2024-01-17 11:00:34,20,212238,CDNEXT,FR
